OID_,sci_name,class,family,order_,biome_freshwater,biome_marine,biome_terrestrial,category,criteria,common_name,movementpattern,Range_Areakm2,FW_Width,FW_Length,Igola_Luhololo,Luisenga,Mwenga,Sens_Score,Sens_Score_1
783,Neoromicia capensis,MAMMALIA,VESPERTILIONIDAE,CHIROPTERA,false,false,true,LC,,Cape Bat,,13742699.908410331234336,,,0.003994736755157,0.002809763761744,0.003134906691438,,15.000000000000000
784,Neoromicia melckorum,MAMMALIA,VESPERTILIONIDAE,CHIROPTERA,false,false,true,DD,,Melck's Pipistrelle Bat,,906047.009033132228069,,,0.060591192169830,0.042617811003406,0.047549499608500,,30.000000000000000
785,Neoromicia nana,MAMMALIA,VESPERTILIONIDAE,CHIROPTERA,false,false,true,LC,,Banana Pipistrelle Bat,,10441329.376875720918179,,,0.005257804486161,0.003698163212502,0.004126110799331,,15.000000000000000
786,Neoromicia rendalli,MAMMALIA,VESPERTILIONIDAE,CHIROPTERA,false,false,true,LC,,Rendall's Serotine,,8373808.582811912521720,,,0.006555973652408,0.004611251834731,0.005144861083848,,15.000000000000000
787,Neotis denhami,AVES,OTIDIDAE,OTIDIFORMES,false,false,true,NT,,Denham's Bustard,Full Migrant,7685970.822119956836104,,,0.007142684991886,0.002966899719973,,40.000000000000000,30.000000000000000
788,Nephila turneri,ARACHNIDA,ARANEIDAE,ARANEAE,false,false,true,LC,,Turner's Golden Orb Weaver,Not a Migrant,4521279.370346432551742,,,0.000260811959867,0.008540445530624,0.009528736972960,,
789,Nephilingis cruentata,ARACHNIDA,ARANEIDAE,ARANEAE,false,false,true,LC,,African Hermit Spider,Not a Migrant,14258990.696617815643549,,,0.003850094975674,0.002708027588540,0.003021397714463,,
790,Nepogomphoides stuhlmanni,INSECTA,GOMPHIDAE,ODONATA,true,false,true,VU,B1ab(ii)+2ab(ii),,,278085.323415326245595,426.881116330438715,1411.166357062759516,0.197415914224075,0.138855728571374,0.154923968558239,,
791,Nesciothemis farinosa,INSECTA,LIBELLULIDAE,ODONATA,true,false,true,LC,,Eastern Blacktail,Not a Migrant,13515189.781940629705787,,,0.004061982800462,0.002857062373092,0.003187678648721,,
792,Nesotragus moschatus,MAMMALIA,BOVIDAE,CETARTIODACTYLA,false,false,true,LC,,Suni,,1370858.310442781541497,,,0.040046785303066,0.028167564727170,0.031427085916259,,
793,Netta erythrophthalma,AVES,ANATIDAE,ANSERIFORMES,true,false,true,LC,,Southern Pochard,Not a Migrant,10612550.033756218850613,,,0.005172976171100,0.003638497822706,0.004059540992906,15.000000000000000,10.000000000000000
794,Nettapus auritus,AVES,ANATIDAE,ANSERIFORMES,true,false,true,LC,,African Pygmy-goose,Not a Migrant,17750916.968593847006559,,,0.003092711691253,0.002175309605667,0.002427034162659,15.000000000000000,10.000000000000000
795,Notiothemis jonesi,INSECTA,LIBELLULIDAE,ODONATA,true,false,true,LC,,Eastern Forestwatcher,,2219576.432485456112772,,,0.024733758944157,0.017396895923938,0.019410046559084,,
796,Notogomphus dendrohyrax,INSECTA,GOMPHIDAE,ODONATA,true,false,true,LC,,,,330002.583208410360385,,,0.166357693038286,0.117010417966302,0.130550741398577,,
797,Numida meleagris,AVES,NUMIDIDAE,GALLIFORMES,true,false,true,LC,,Helmeted Guineafowl,Not a Migrant,13597175.785157619044185,,,0.004037490527934,0.002839835330608,0.003168458110862,10.000000000000000,10.000000000000000
798,Nycteris aurita,MAMMALIA,NYCTERIDAE,CHIROPTERA,false,false,true,LC,,Andersen's Slit-faced Bat,,1789398.376326352125034,,,,,0.000070405270467,,5.000000000000000
799,Nycteris grandis,MAMMALIA,NYCTERIDAE,CHIROPTERA,false,false,true,LC,,Large Slit-faced Bat,,4404270.786156829446554,,,0.000147277898633,0.000961521814411,0.005017641211167,,5.000000000000000
800,Nycteris macrotis,MAMMALIA,NYCTERIDAE,CHIROPTERA,false,false,true,LC,,Large-eared Slit-faced Bat,,12089060.955257922410965,,,0.004541168966093,0.003194105839493,0.003563724433250,,5.000000000000000
801,Nycteris thebaica,MAMMALIA,NYCTERIDAE,CHIROPTERA,false,false,true,LC,,Cape Long-eared Bat,,14426674.869717780500650,,,0.003805344539542,0.002676551633684,0.002986279394965,,5.000000000000000
802,Nycticorax nycticorax,AVES,ARDEIDAE,PELECANIFORMES,true,true,true,LC,,Black-crowned Night-heron,Full Migrant,52747447.907896704971790,,,0.001040779613358,0.000732049449266,0.000816761447426,10.000000000000000,10.000000000000000
803,Nymphaea nouchali,MAGNOLIOPSIDA,NYMPHAEACEAE,NYMPHAEALES,true,false,false,LC,,Blue Lotus,,42896317.291472390294075,,,0.001279794441705,0.000900164457681,0.001004330549137,,
804,Nymphoides brevipedicellata,MAGNOLIOPSIDA,MENYANTHACEAE,ASTERALES,true,false,false,LC,,,,8795738.567900083959103,,,0.006241484784413,0.004390050919896,0.004898063030037,,
805,Nymphoides forbesiana,MAGNOLIOPSIDA,MENYANTHACEAE,ASTERALES,true,false,false,LC,,,,15739718.951705161482096,,,0.003487893818668,0.002453267450941,0.002737156999658,,
806,Nymphoides indica,MAGNOLIOPSIDA,MENYANTHACEAE,ASTERALES,true,false,false,LC,,Water-snowflake,,8205509.685892811976373,,,0.006690439782627,0.004705830797758,0.005250384625756,,
807,Odontospiza griseicapilla,AVES,ESTRILDIDAE,PASSERIFORMES,false,false,true,LC,,Grey-headed Silverbill,Not a Migrant,431260.225800936750602,,,,0.003962025965997,0.036443637276656,,
808,Oena capensis,AVES,COLUMBIDAE,COLUMBIFORMES,false,false,true,LC,,Namaqua Dove,Full Migrant,17909482.331948634237051,,,0.003065329718732,0.002156050045193,0.002405545905950,10.000000000000000,10.000000000000000
809,Oenanthe familiaris,AVES,MUSCICAPIDAE,PASSERIFORMES,false,false,true,LC,,Familiar Chat,Not a Migrant,7293613.903992534615099,,,0.007526922752132,0.005294184844366,0.005906822388517,,
810,Oenanthe oenanthe,AVES,MUSCICAPIDAE,PASSERIFORMES,true,true,true,LC,,Northern Wheatear,Full Migrant,39182621.717780880630016,,,,0.000985481279668,0.001099520144711,,
811,Oenanthe pileata,AVES,MUSCICAPIDAE,PASSERIFORMES,false,false,true,LC,,Capped Wheatear,Not a Migrant,5997394.413869396783412,,,0.009153719874129,0.006438419341219,0.007183466507001,,
812,Olpogastra lugubris,INSECTA,LIBELLULIDAE,ODONATA,true,false,true,LC,,Bottletail,,12490239.092419479042292,,,0.004395309652042,0.003091513293337,0.003449259984739,,
813,Onitis mendax,INSECTA,SCARABAEIDAE,COLEOPTERA,false,false,true,LC,,,,5050305.842623592354357,,,0.010870325510961,0.007645822133243,0.008530588689837,,
814,Onitis robustus,INSECTA,SCARABAEIDAE,COLEOPTERA,false,false,true,LC,,,,3861711.222402264364064,,,0.014216098842594,0.009999126803468,0.011156215320136,,
815,Onthophagus lacustris,INSECTA,SCARABAEIDAE,COLEOPTERA,false,false,true,LC,,,,1126739.320130491163582,,,0.029957835656557,,,,
816,Onthophagus pugionatus,INSECTA,SCARABAEIDAE,COLEOPTERA,false,false,true,LC,,,,2852816.485252487473190,,,0.019243603198110,0.013535304633434,0.015101595957544,,
817,Onychognathus morio,AVES,STURNIDAE,PASSERIFORMES,true,false,true,LC,,Red-winged Starling,Not a Migrant,3660609.695829087402672,,,0.014997083273253,0.010548445040500,0.011769100090182,,
818,Onychognathus tenuirostris,AVES,STURNIDAE,PASSERIFORMES,true,false,true,LC,,Slender-billed Starling,Not a Migrant,405669.120048049197067,,,0.001173990807170,0.026625477782185,,,
819,Onychognathus walleri,AVES,STURNIDAE,PASSERIFORMES,false,false,true,LC,,Waller's Starling,Not a Migrant,308237.663204395037610,,,0.000868039115076,0.071335778271121,0.034673124478749,,
820,Oreochromis urolepis,ACTINOPTERYGII,CICHLIDAE,PERCIFORMES,true,false,false,LC,,,Not a Migrant,280981.808939385868143,547.041530547786806,600.123248414535396,,0.137424341942027,0.153326943348839,,
821,Oreotragus oreotragus,MAMMALIA,BOVIDAE,CETARTIODACTYLA,false,false,true,LC,,Klipspringer,,5220678.109494001604617,,,0.010515581939325,0.007396307410900,0.008252200384268,,
822,Oriolus auratus,AVES,ORIOLIDAE,PASSERIFORMES,false,false,true,LC,,African Golden Oriole,Full Migrant,10076343.332344649359584,,,0.005448253064483,0.003832118350635,0.004275567086228,,
823,Oriolus larvatus,AVES,ORIOLIDAE,PASSERIFORMES,true,false,true,LC,,Eastern Black-headed Oriole,Not a Migrant,6081418.851622682064772,,,0.009027246729532,0.006349462376016,0.007084215534638,,
824,Oriolus oriolus,AVES,ORIOLIDAE,PASSERIFORMES,false,false,true,LC,,Eurasian Golden Oriole,Full Migrant,33851875.005892634391785,,,0.000456480632369,,,,
825,Orthetrum abbotti,INSECTA,LIBELLULIDAE,ODONATA,true,false,true,LC,,Abbott's Skimmer,Not a Migrant,14289789.556018766015768,,,0.003841796845504,0.002702190962281,0.003014885679905,,
826,Orthetrum brachiale,INSECTA,LIBELLULIDAE,ODONATA,true,false,true,LC,,Banded Skimmer,,16668773.508500080555677,,,0.003293491774379,0.002316531577532,0.002584598193702,,
827,Orthetrum caffrum,INSECTA,LIBELLULIDAE,ODONATA,true,false,true,LC,,Two-striped Skimmer,Not a Migrant,9919009.169992823153734,,,0.005534672616828,0.003892902963331,0.004343385630859,,
828,Orthetrum chrysostigma,INSECTA,LIBELLULIDAE,ODONATA,true,false,true,LC,,Epaulet Skimmer,Not a Migrant,29155041.782036732882261,,,0.001882983699686,0.001324427537434,0.001477688909636,,
829,Orthetrum guineense,INSECTA,LIBELLULIDAE,ODONATA,true,false,true,LC,,Guinea Skimmer,,10330896.302863581106067,,,0.005314008274772,0.003737695071092,0.004170217243335,,
830,Orthetrum hintzi,INSECTA,LIBELLULIDAE,ODONATA,true,false,true,LC,,Dark-shouldered Skimmer,,9836001.007163032889366,,,0.005581380929023,0.003925756022499,0.004380040411741,,
831,Orthetrum icteromelas,INSECTA,LIBELLULIDAE,ODONATA,true,false,true,LC,,Spectacled Skimmer,,11668847.057663964107633,,,0.004704703743903,0.003309130713631,0.003692059865761,,
832,Orthetrum julia,INSECTA,LIBELLULIDAE,ODONATA,true,false,true,LC,,Julia Skimmer,,15144860.266626333817840,,,0.003624891050345,0.002549626705785,0.002844666846893,,
833,Orthetrum machadoi,INSECTA,LIBELLULIDAE,ODONATA,true,false,true,LC,,Highland Skimmer,,5983340.302698824554682,,,0.009175220806756,0.006453542375612,0.007200339563149,,
834,Orthetrum stemmale,INSECTA,LIBELLULIDAE,ODONATA,true,false,true,LC,,Bold Skimmer,,11710944.523810826241970,,,0.004687791691576,0.003297235343628,0.003678787975958,,
835,Orthetrum trinacria,INSECTA,LIBELLULIDAE,ODONATA,true,false,true,LC,,Long Skimmer,,27552059.713168188929558,,,0.001992535912405,0.001401482887057,0.001563661023888,,
836,Ortygospiza atricollis,AVES,ESTRILDIDAE,PASSERIFORMES,true,false,true,LC,,African Quailfinch,Nomadic,3231574.071881413925439,,,0.015933752261417,0.011948895285168,0.013331608975381,,
837,Orycteropus afer,MAMMALIA,ORYCTEROPODIDAE,TUBULIDENTATA,false,false,true,LC,,Aardvark,Not a Migrant,19272685.985231135040522,,,0.002848511540182,0.002003547415278,0.002235395830883,,
838,Oryza barthii,LILIOPSIDA,POACEAE,POALES,true,false,true,LC,,Wild Rice,,14765606.688457477837801,,,0.003717996124205,0.002615113689935,0.002917731916494,,
839,Oryza longistaminata,LILIOPSIDA,POACEAE,POALES,true,false,true,LC,,Red Rice,,22746051.603247150778770,,,0.002413538375662,0.001697601889977,0.001894046608738,,
840,Oryza punctata,LILIOPSIDA,POACEAE,POALES,false,false,true,LC,,Red Rice,,16402846.731863362714648,,,0.003346886631123,0.002354087727721,0.002626500302390,,
841,Osyris lanceolata,MAGNOLIOPSIDA,SANTALACEAE,SANTALALES,false,false,true,LC,,,,828460.853878576657735,,,,0.046609009961544,0.048528865755134,,
842,Otocyon megalotis,MAMMALIA,CANIDAE,CARNIVORA,false,false,true,LC,,Bat-eared Fox,,4956926.065424133092165,,,0.011060564103302,0.007789855987669,0.008691289991556,,
843,Otolemur crassicaudatus,MAMMALIA,GALAGIDAE,PRIMATES,false,false,true,LC,,Thick-tailed Greater Galago,Not a Migrant,4845483.987943145446479,,,0.011329821453508,0.007969016157572,0.008891182389314,,
844,Otolemur garnettii,MAMMALIA,GALAGIDAE,PRIMATES,false,false,true,LC,,Garnett's Greater Galago,Not a Migrant,568221.959561375086196,,,0.096614478753344,0.067955381768389,0.075819107615200,,
845,Otolemur garnettii ssp. panganiensis,MAMMALIA,GALAGIDAE,PRIMATES,false,false,true,LC,,Pangani Small-eared Galago,Not a Migrant,421946.372261537471786,,,0.130107691517722,0.091513383523633,0.102103216743856,,
846,Otomops martiensseni,MAMMALIA,MOLOSSIDAE,CHIROPTERA,false,false,true,NT,,Large-eared Free-tailed Bat,,5186344.115578113123775,,,0.010585195894412,0.007445271530517,0.008306830580697,,30.000000000000000
847,Otomys lacustris,MAMMALIA,MURIDAE,RODENTIA,true,false,true,LC,,Tanzanian Vlei Rat,,34134.434172274297453,,,1.280387332398352,1.131225436352467,1.262129663080721,,
848,Otomys uzungwensis,MAMMALIA,MURIDAE,RODENTIA,false,false,true,NT,,Uzungwe Vlei Rat,,4122.398946605259880,,,,1.508923571119285,0.891190391972298,,
849,Ottelia alismoides,LILIOPSIDA,HYDROCHARITACEAE,ALISMATALES,true,false,false,LC,,Duck-Lettuce,,30656581.965973161160946,,,0.001790756337421,0.001259557906163,0.001405312632345,,
850,Ottelia fischeri,LILIOPSIDA,HYDROCHARITACEAE,ALISMATALES,true,false,false,LC,,,,1855849.003180542029440,,,0.029581322804356,0.020806509646887,0.023214217227517,,
851,Ottelia verdickii,LILIOPSIDA,HYDROCHARITACEAE,ALISMATALES,true,false,false,LC,,,,3050986.071478620637208,,,,0.012656150924061,0.014120707499797,,
852,Pachycoccyx audeberti,AVES,CUCULIDAE,CUCULIFORMES,false,false,true,LC,,Thick-billed Cuckoo,Not a Migrant,4406478.894815619103611,,,0.012458579684522,0.008762946813749,0.009776985872323,,
853,Palpopleura deceptor,INSECTA,LIBELLULIDAE,ODONATA,true,false,true,LC,,Deceptive Widow,Not a Migrant,13995520.388650162145495,,,0.003922574289109,0.002759007105051,0.003078276527412,,
854,Palpopleura jucunda,INSECTA,LIBELLULIDAE,ODONATA,true,false,true,LC,,Yellow-veined Widow,,8323577.686873218044639,,,0.006595537460509,0.004639079689503,0.005175909148928,,
855,Palpopleura lucia,INSECTA,LIBELLULIDAE,ODONATA,true,false,true,LC,,Lucia Widow,,14427629.743239469826221,,,0.003805092687865,0.002676374489668,0.002986081752028,,
856,Palpopleura portia,INSECTA,LIBELLULIDAE,ODONATA,true,false,true,LC,,Portia Widow,,15350953.784288158640265,,,0.003576225243764,0.002515396810763,0.002806475904149,,
857,Paludipasser locustella,AVES,ESTRILDIDAE,PASSERIFORMES,true,false,true,LC,,Locust Finch,Not a Migrant,731207.431608473998494,,,0.075079199234153,0.052808188924222,0.058919097425656,,
858,Panaspis wahlbergii,REPTILIA,SCINCIDAE,SQUAMATA,false,false,true,LC,,Wahlberg’s Snake-eyed Skink,,2400492.106931400485337,,,,0.016085760115469,0.017947187485809,,
859,Pandion haliaetus,AVES,PANDIONIDAE,ACCIPITRIFORMES,true,true,true,LC,,Osprey,Full Migrant,91735852.293412178754807,,,0.000598440708477,0.000420923109404,0.000469631892267,,10.000000000000000
860,Pantala flavescens,INSECTA,LIBELLULIDAE,ODONATA,true,false,true,LC,,Wandering Glider,Full Migrant,82782699.264671564102173,,,0.000663163546573,0.000466446981485,0.000520423739308,,
861,Panthera pardus,MAMMALIA,FELIDAE,CARNIVORA,false,false,true,VU,A2cd,Leopard,,12743257.960980406031013,,,0.003689733843401,0.003030130937427,0.003380774526673,,
862,Papilio constantinus,INSECTA,PAPILIONIDAE,LEPIDOPTERA,false,false,true,LC,,Constantine's Swallowtail,,6048201.276162434369326,,,0.009076825643286,0.006384334519977,0.007123123046698,,
863,Papilio dardanus,INSECTA,PAPILIONIDAE,LEPIDOPTERA,false,false,true,LC,,Flying Handkerchief,,13498892.912945922464132,,,0.004066886728657,0.002860511631598,0.003191527051821,,
864,Papilio demodocus,INSECTA,PAPILIONIDAE,LEPIDOPTERA,false,false,true,LC,,Citrus Swallowtail,,17863408.804739806801081,,,0.003073235855447,0.002161610956411,0.002411750320010,,
865,Papilio desmondi,INSECTA,PAPILIONIDAE,LEPIDOPTERA,false,false,true,LC,,Taita Blue-banded Papilio,,3137991.263837380334735,,,0.017494780521502,0.012305241456904,0.013729191154159,,
866,Papilio echerioides,INSECTA,PAPILIONIDAE,LEPIDOPTERA,false,false,true,LC,,White-banded Swallowtail,,9641080.426752336323261,,,0.005694223677140,0.004005125824283,0.004468594804142,,
867,Papilio nireus,INSECTA,PAPILIONIDAE,LEPIDOPTERA,false,false,true,LC,,Narrow Green-banded Swallowtail,,16854541.513886690139771,,,0.003257191445641,0.002290999144614,0.002556111174297,,
868,Papilio ophidicephalus,INSECTA,PAPILIONIDAE,LEPIDOPTERA,false,false,true,LC,,Emperor Swallowtail,,3566847.822868818417192,,,0.015391312207727,0.010825732441851,0.012078474900186,,
869,Papio cynocephalus,MAMMALIA,CERCOPITHECIDAE,PRIMATES,false,false,true,LC,,Yellow Baboon,Not a Migrant,1667441.620648174313828,,,0.032923772418423,0.023157476527523,0.025837235539651,,
870,Papio cynocephalus ssp. cynocephalus,MAMMALIA,CERCOPITHECIDAE,PRIMATES,false,false,true,LC,,Central Yellow Baboon,Not a Migrant,1300316.444165488239378,,,0.042219314141227,0.029695648597259,0.033131998056790,,
871,Paragalago granti,MAMMALIA,GALAGIDAE,PRIMATES,false,false,true,LC,,Mozambique Dwarf Galago,Not a Migrant,367689.525223779433873,,,,0.028290834871612,0.068099136443558,,
872,Paragalago orinus,MAMMALIA,GALAGIDAE,PRIMATES,false,false,true,VU,"B2ab(i,ii,iii,iv,v)",Mountain Dwarf Galago,Not a Migrant,18913.078683196199563,,,,0.086428268708707,1.608168736426541,,
873,Paragallinula angulata,AVES,RALLIDAE,GRUIFORMES,true,true,true,LC,,Lesser Moorhen,Not a Migrant,11738171.038502898067236,,,0.004676918427850,0.003289587454853,0.003670255081476,10.000000000000000,10.000000000000000
874,Paragomphus cognatus,INSECTA,GOMPHIDAE,ODONATA,true,false,true,LC,,Rock Hocktail,,7121483.613555384799838,,,0.007708852736069,0.005422148289112,0.006049593629521,,
875,Paragomphus elpidius,INSECTA,GOMPHIDAE,ODONATA,true,false,true,LC,,Corkscrew Hooktail,,3238919.529375681187958,,,0.016949624077202,0.011921796710590,0.013301374582038,,
876,Paragomphus genei,INSECTA,GOMPHIDAE,ODONATA,true,false,true,LC,,Common Hooktail,Unknown,13171860.620664829388261,,,0.004167859805098,0.002931532704696,0.003270766609367,,
877,Paragomphus magnus,INSECTA,GOMPHIDAE,ODONATA,true,false,true,LC,,Great Hooktail,,1228736.360020414460450,,,,0.031425569754063,0.035062103884179,,
878,Paragomphus sabicus,INSECTA,GOMPHIDAE,ODONATA,true,false,true,LC,,Flapper Hooktail,,2155554.692033900879323,,,0.025468371849766,0.017913597986577,0.019986540847476,,
879,Paratettix asbenensis,INSECTA,TETRIGIDAE,ORTHOPTERA,true,false,true,LC,,Afrotropical Groundhopper,Not a Migrant,14981734.611138934269547,,,0.003664359959921,0.002577387812121,0.002875640439477,,
880,Paraxerus flavovittis,MAMMALIA,SCIURIDAE,RODENTIA,false,false,true,LC,,Striped Bush Squirrel,,666786.485589927178808,,,,0.013458922904307,0.063100735794099,,
881,Paraxerus vexillarius,MAMMALIA,SCIURIDAE,RODENTIA,false,false,true,LC,,Svynnerton's Bush Squirrel,,39824.969656057699467,,,1.378493666494877,0.918551550602595,1.018393126796227,,
882,Parepistaurus johnseni,INSECTA,ACRIDIDAE,ORTHOPTERA,false,false,true,LC,,Common Wigwag Grasshopper,Not a Migrant,18023.266857945538504,,,,1.965398429958863,2.390359208508913,,
883,Pareutropius longifilis,ACTINOPTERYGII,SCHILBEIDAE,SILURIFORMES,true,false,false,LC,,Silver Barbel,,493661.553569210402202,,,,0.078219054961836,0.087270482357431,,
884,Parmotrema crinitum,LECANOROMYCETES,PARMELIACEAE,LECANORALES,false,false,true,LC,,Salted Ruffle Lichen,,32394483.066998694092035,,,0.001694685737867,0.001191985070770,0.001329920338973,,
885,Passer domesticus,AVES,PASSERIDAE,PASSERIFORMES,true,false,true,LC,,House Sparrow,Not a Migrant,64182557.325498618185520,,,0.000088029494558,,,,
886,Passer griseus,AVES,PASSERIDAE,PASSERIFORMES,false,false,true,LC,,Northern Grey-headed Sparrow,Not a Migrant,10513425.133720548823476,,,0.001818485110978,0.003672803077974,0.004097816016507,,
887,Passer suahelicus,AVES,PASSERIDAE,PASSERIFORMES,false,false,true,LC,,Swahili Sparrow,Not a Migrant,282660.530411524989177,,,0.033886473746912,,,,
888,Pavetta fascifolia,MAGNOLIOPSIDA,RUBIACEAE,GENTIANALES,false,false,true,DD,,,,8574.875138212240927,,,,0.364527249233800,,,
889,Pelecanus onocrotalus,AVES,PELECANIDAE,PELECANIFORMES,true,true,true,LC,,Great White Pelican,Full Migrant,16248801.233920069411397,,,0.003378616529853,0.002376405473566,0.002651400634489,15.000000000000000,20.000000000000000
890,Pelecanus rufescens,AVES,PELECANIDAE,PELECANIFORMES,true,true,true,LC,,Pink-backed Pelican,Not a Migrant,14139430.036937192082405,,,0.003882650735978,0.002730926217698,0.003046946149085,15.000000000000000,20.000000000000000
891,Pelomys fallax,MAMMALIA,MURIDAE,RODENTIA,true,false,true,LC,,Creek Groove-toothed Swamp Rat,,3495342.953186082653701,,,0.015706175094832,0.011047196429174,0.012325566468959,,
