sci_name,class_name,family_name,order_name,biome_freshwater,biome_marine,biome_terrestrial,category,legend,criteria,common_name,movementpattern,Range_Areakm2,FW_Width,FW_Length,Avian_EAAA,Districts,FW_EAAA,Terrestrial_EAAA,Sensitivity_Score_TL,Sensitivity_Score_WF,aoo_km2,eoo_km2
Macrobrachium platyrostris,MALACOSTRACA,PALAEMONIDAE,DECAPODA,TRUE,FALSE,FALSE,LC,Possibly Extant (resident),,,Unknown,169287.274,570.3595044,1070.061209,1.321322959,6.71856557,0.372658207,0.158423765,,,,
Macrobrachium rogersi,MALACOSTRACA,PALAEMONIDAE,DECAPODA,TRUE,FALSE,FALSE,DD,Probably Extant (resident),,,Unknown,83960.8662,321.078748,1000.234848,,0.397630164,,,,,,
Macrobrachium rosenbergii,MALACOSTRACA,PALAEMONIDAE,DECAPODA,TRUE,FALSE,FALSE,LC,Possibly Extant (resident),,Giant River Prawn,Full Migrant,15622004.39,,,0.014318467,0.078635082,0.004038297,0.001716753,,,,
Macrobrachium rude,MALACOSTRACA,PALAEMONIDAE,DECAPODA,TRUE,FALSE,FALSE,LC,Possibly Extant (resident),,,Full Migrant,4558652.829,,,,0.001594193,,,,,,
Macrobrachium scabriculum,MALACOSTRACA,PALAEMONIDAE,DECAPODA,TRUE,FALSE,FALSE,LC,Possibly Extant (resident),,,Full Migrant,4608829.696,,,,0.001560659,,,,,,
Macroglossus sobrinus,MAMMALIA,PTEROPODIDAE,CHIROPTERA,FALSE,FALSE,TRUE,LC,Extant (resident),,Hill Long-tongued Fruit Bat,,2449445.195,,,0.091319929,0.501516672,0.025755339,0.010949062,,10,">2,000",
Macrognathus aral,ACTINOPTERYGII,MASTACEMBELIDAE,SYNBRANCHIFORMES,TRUE,FALSE,FALSE,LC,Extant (resident),,,,46879.15257,2038.557093,2041.538498,2.758591519,2.997307818,0.939648155,0.341962529,,,,402800
Macromia flavocolorata,INSECTA,MACROMIIDAE,ODONATA,TRUE,FALSE,TRUE,LC,Possibly Extant (resident),,,,2870817.591,,,0.077916188,0.42790514,0.021975026,0.009341982,,,,
Macropygia unchall,AVES,COLUMBIDAE,COLUMBIFORMES,FALSE,FALSE,TRUE,LC,Extant (resident),,Barred Cuckoo-dove,Full Migrant,2562277.42,,,0.067062405,0.400538887,0.017140129,0.007762499,10,10,,
Magnolia hookeri,MAGNOLIOPSIDA,MAGNOLIACEAE,MAGNOLIALES,FALSE,FALSE,TRUE,DD,Extant (resident),,Angkang White Magnolia,,812765.8414,,,0.275212306,0.843013448,0.077619271,0.03299736,,,,
Magnolia oblonga,MAGNOLIOPSIDA,MAGNOLIACEAE,MAGNOLIALES,FALSE,FALSE,TRUE,LC,Extant (resident),,,,119651.9368,,,1.78793793,9.59908909,0.527248398,0.224142859,,,,
Magnolia punduana,MAGNOLIOPSIDA,MAGNOLIACEAE,MAGNOLIALES,FALSE,FALSE,TRUE,DD,Extant (resident),,,,211378.3799,,,1.058212112,4.751720256,0.298451961,0.126877343,,,19436,180000-230000
Malacocincla abbotti,AVES,PELLORNEIDAE,PASSERIFORMES,TRUE,FALSE,TRUE,LC,Extant (resident),,Abbott's Babbler,Not a Migrant,2085226.686,,,0.107270429,0.589114657,0.030253925,0.012861492,,,,
Manis crassicaudata,MAMMALIA,MANIDAE,PHOLIDOTA,FALSE,FALSE,TRUE,EN,Extant (resident),A3d+4d,Indian Pangolin,Not a Migrant,2922385.479,,,,0.006584578,,,,,,
Manis pentadactyla,MAMMALIA,MANIDAE,PHOLIDOTA,FALSE,FALSE,TRUE,CR,Extant (resident),A3d+4d,Chinese Pangolin,Not a Migrant,2769599.352,,,0.080763725,0.44331908,0.022778129,0.009683396,,,,
Manouria emys,REPTILIA,TESTUDINIDAE,TESTUDINES,FALSE,FALSE,TRUE,CR,Extant (resident),A2cd+4cd,Asian Giant Tortoise,,611266.0268,,,0.356188551,1.609034579,0.103205952,0.043874722,,,,
Mareca falcata,AVES,ANATIDAE,ANSERIFORMES,TRUE,TRUE,TRUE,NT,Extant (non-breeding),A2bd+3bd+4bd,Falcated Duck,Full Migrant,10086617.35,,,0.022166783,0.119644651,0.006254455,0.002658882,30,20,,
Mareca penelope,AVES,ANATIDAE,ANSERIFORMES,TRUE,TRUE,TRUE,LC,Extant (non-breeding),,Eurasian Wigeon,Full Migrant,29251766.25,,,0.006914849,0.02634369,0.002156666,0.000916838,15,10,,
Mareca strepera,AVES,ANATIDAE,ANSERIFORMES,TRUE,FALSE,TRUE,LC,Extant (non-breeding),,Gadwall,Full Migrant,34587555.21,,,0.006467157,0.035516751,0.001823959,0.000775398,15,10,,
Marsilea minuta,POLYPODIOPSIDA,MARSILEACEAE,SALVINIALES,TRUE,FALSE,FALSE,LC,Extant (resident),,Dwarf Water Clover,,30598831.26,,,0.007310186,0.040146553,0.002061722,0.000876476,,,,
Marsilea quadrifolia,POLYPODIOPSIDA,MARSILEACEAE,SALVINIALES,TRUE,FALSE,FALSE,LC,Possibly Extant (resident),,Water Shamrock,,28477367.42,,,0.00785477,0.04313733,0.002215313,0.00094177,,,,
Martes flavigula,MAMMALIA,MUSTELIDAE,CARNIVORA,FALSE,FALSE,TRUE,LC,Extant (resident),,Yellow-throated Marten,,6726423.94,,,0.033254395,0.182628632,0.009378875,0.00398713,,,,
Matrona nigripectus,INSECTA,CALOPTERYGIDAE,ODONATA,TRUE,FALSE,TRUE,LC,Extant (resident),,,,22928.70856,607.5694903,1297.903374,3.159779592,5.09993874,0.830242258,0.470511179,,,,
Maydelliathelphusa edentula,MALACOSTRACA,GECARCINUCIDAE,DECAPODA,TRUE,FALSE,FALSE,NT,Probably Extant (resident),,,,316677.9704,,,0.706342666,3.879138171,0.199212758,0.084688958,,,,"~20,000"
Maydelliathelphusa falcidigitis,MALACOSTRACA,GECARCINUCIDAE,DECAPODA,TRUE,FALSE,FALSE,DD,Probably Extant (resident),,,,205715.5774,516.3499853,1557.090848,1.087341876,5.84188581,0.306667549,0.130369939,,,,">20,000"
Maydelliathelphusa harpax,MALACOSTRACA,GECARCINUCIDAE,DECAPODA,TRUE,FALSE,FALSE,LC,Probably Extant (resident),,,,529382.3561,,,0.422536111,2.320511043,0.119169616,0.050661166,,,,
Maydelliathelphusa lugubris,MALACOSTRACA,GECARCINUCIDAE,DECAPODA,TRUE,FALSE,FALSE,LC,Probably Extant (resident),,,,463550.5524,,,0.482543189,2.650061783,0.136093662,0.057855885,,,,
Medicago sativa,MAGNOLIOPSIDA,FABACEAE,FABALES,FALSE,FALSE,TRUE,LC,Extant (resident),,Alfalfa,,50171307.14,,,0.004458388,0.024484863,0.001257418,0.000534551,,,,
Megaceryle lugubris,AVES,ALCEDINIDAE,CORACIIFORMES,TRUE,FALSE,TRUE,LC,Extant (resident),,Crested Kingfisher,Altitudinal Migrant,5041864.985,,,0.044365163,0.243613997,0.012512491,0.005319287,,,,
Megaderma spasma,MAMMALIA,MEGADERMATIDAE,CHIROPTERA,FALSE,FALSE,TRUE,LC,Extant (resident),,Lesser False Vampire,,4080125.536,,,,0.058485973,,,,10,,
Megaerops niphanae,MAMMALIA,PTEROPODIDAE,CHIROPTERA,FALSE,FALSE,TRUE,LC,Extant (resident),,Ratanaworabhan's Fruit Bat,,1328667.232,,,,0.000874799,,,,10,">2,000",">20,000"
Megalestes micans,INSECTA,SYNLESTIDAE,ODONATA,TRUE,FALSE,TRUE,LC,Probably Extant (resident),,,,301778.0638,,,,0.183326308,,,,,,
Megalogomphus smithii,INSECTA,GOMPHIDAE,ODONATA,TRUE,FALSE,TRUE,DD,Probably Extant (resident),,,,7203.486392,95.75367986,563.5590965,,2.74459109,,,,,,
Megalurus palustris,AVES,LOCUSTELLIDAE,PASSERIFORMES,TRUE,FALSE,TRUE,LC,Extant (resident),,Striated Grassbird,Not a Migrant,2269799.681,,,0.098547534,0.40594283,0.027793771,0.011815636,,,,
Megophrys parva,AMPHIBIA,MEGOPHRYIDAE,ANURA,TRUE,FALSE,TRUE,DD,Presence Uncertain,,Concave-crowned Horned Toad,Not a Migrant,577739.4026,,,0.387169649,2.12628323,0.109195066,0.046420803,,,,
Megophrys serchhipii,AMPHIBIA,MEGOPHRYIDAE,ANURA,TRUE,FALSE,TRUE,LC,Extant (resident),,Serchhip's Horned Toad,Not a Migrant,65580.83455,,,,4.625695503,,,,,,
Mekongia crassa,GASTROPODA,VIVIPARIDAE,ARCHITAENIOGLOSSA,TRUE,FALSE,FALSE,LC,Extant (resident),,,,2470696.1,,,,0.022278779,,,,,,
Mekongia crassa,GASTROPODA,VIVIPARIDAE,ARCHITAENIOGLOSSA,TRUE,FALSE,FALSE,LC,Probably Extant (resident),,,,2470696.1,,,0.09053447,0.466808977,0.025533813,0.010854887,,,,
Melanochelys tricarinata,REPTILIA,GEOEMYDIDAE,TESTUDINES,FALSE,FALSE,TRUE,EN,Extant (resident),A4cd,Tricarinate Hill Turtle,,357014.4441,,,0.624833454,3.220185976,0.176705153,0.075120566,,,,
Melanochelys trijuga,REPTILIA,GEOEMYDIDAE,TESTUDINES,TRUE,FALSE,TRUE,LC,Extant (resident),,Indian Black Turtle,,1398344.647,,,0.125366436,0.186559455,0.045114981,0.019179197,,,,
Melanochlora sultanea,AVES,PARIDAE,PASSERIFORMES,FALSE,FALSE,TRUE,LC,Extant (resident),,Sultan Tit,Not a Migrant,1664663.376,,,0.130872722,0.486479758,0.037897327,0.016110841,,,,
Melanoides pyramis,GASTROPODA,THIARIDAE,SORBEOCONCHA,TRUE,FALSE,FALSE,LC,Probably Extant (resident),,,,4685327.454,,,,0.001551091,,,,,,
Melanoides tuberculata,GASTROPODA,THIARIDAE,SORBEOCONCHA,TRUE,FALSE,FALSE,LC,Extant (resident),,,,28136658.32,,,0.007949884,0.043659684,0.002242139,0.000953174,,,,
Melogale moschata,MAMMALIA,MUSTELIDAE,CARNIVORA,FALSE,FALSE,TRUE,LC,Extant (resident),,Small-toothed Ferret Badger,Not a Migrant,2972932.569,,,0.075239904,0.413207355,0.021220223,0.009021102,,,,
Melogale personata,MAMMALIA,MUSTELIDAE,CARNIVORA,FALSE,FALSE,TRUE,LC,Extant (resident),,Large-toothed Ferret Badger,Not a Migrant,1981318.087,,,0.112896139,0.620010291,0.031840567,0.013536003,,,,
Melursus ursinus,MAMMALIA,URSIDAE,CARNIVORA,FALSE,FALSE,TRUE,VU,Extant (resident),A3c,Sloth Bear,,1086378.206,,,0.122461321,0.994729908,0.034232055,0.011998805,,,,
Melursus ursinus,MAMMALIA,URSIDAE,CARNIVORA,FALSE,FALSE,TRUE,VU,Possibly Extant (resident),A3c,Sloth Bear,,1086378.206,,,0.058377054,0.133218965,0.023838231,0.012687929,,,,
Melursus ursinus,MAMMALIA,URSIDAE,CARNIVORA,FALSE,FALSE,TRUE,VU,Presence Uncertain,A3c,Sloth Bear,,1086378.206,,,0.011216306,,,,,,,
Mergus merganser,AVES,ANATIDAE,ANSERIFORMES,TRUE,TRUE,TRUE,LC,Extant (non-breeding),,Goosander,Full Migrant,35330769.28,,,0.003005394,0.019382631,0.000503501,0.000200323,15,10,,
Merops leschenaulti,AVES,MEROPIDAE,CORACIIFORMES,TRUE,FALSE,TRUE,LC,Extant (resident),,Chestnut-headed Bee-eater,Full Migrant,2837543.282,,,0.078829868,0.432922948,0.022232715,0.009451531,,10,,
Merops orientalis,AVES,MEROPIDAE,CORACIIFORMES,TRUE,FALSE,TRUE,LC,Extant (resident),,Asian Green Bee-eater,Full Migrant,5744903.875,,,0.038935928,0.213830837,0.010981262,0.004668334,,10,,
Merops philippinus,AVES,MEROPIDAE,CORACIIFORMES,TRUE,FALSE,TRUE,LC,Extant (breeding),,Blue-tailed Bee-eater,Full Migrant,6454067.725,,,0.034657703,0.190335406,0.009774656,0.004155384,,10,,
Metopidius indicus,AVES,JACANIDAE,CHARADRIIFORMES,TRUE,FALSE,TRUE,LC,Extant (resident),,Bronze-winged Jacana,Not a Migrant,2662773.595,,,0.007928245,0.011269831,0.000172647,,,,,
Microcarbo niger,AVES,PHALACROCORACIDAE,SULIFORMES,TRUE,FALSE,TRUE,LC,Extant (resident),,Little Cormorant,Not a Migrant,4927712.495,,,0.0453929,0.218611507,0.012802348,0.005442511,15,10,,
Microhierax melanoleucos,AVES,FALCONIDAE,FALCONIFORMES,TRUE,FALSE,TRUE,LC,Extant (resident),,Pied Falconet,Not a Migrant,2369856.231,,,0.094386807,0.514509839,0.026620303,0.011316774,,10,,
Microhyla berdmorei,AMPHIBIA,MICROHYLIDAE,ANURA,TRUE,FALSE,TRUE,LC,Extant (resident),,Pegu Rice Frog,Not a Migrant,1682221.73,,,0.132968893,0.730247138,0.03750177,0.015942683,,,,5146095
Microhyla mymensinghensis,AMPHIBIA,MICROHYLIDAE,ANURA,TRUE,FALSE,TRUE,LC,Extant (resident),,Mymensingh Narrow-mouthed Frog,Not a Migrant,189286.9941,,,1.181714374,6.489815155,0.333283817,0.141684997,,,,
Microhyla nilphamariensis,AMPHIBIA,MICROHYLIDAE,ANURA,TRUE,FALSE,TRUE,LC,Extant (resident),,Nilphamarai Narrow-mouthed Frog,Not a Migrant,1686359.317,,,,0.049092842,,,,,,
Micromys minutus,MAMMALIA,MURIDAE,RODENTIA,FALSE,FALSE,TRUE,LC,Extant (resident),,Eurasian Harvest Mouse,,18257191.9,,,0.012251783,0.06637828,0.003455421,0.001468962,,,,43805148
Microphis deocata,ACTINOPTERYGII,SYNGNATHIDAE,SYNGNATHIFORMES,TRUE,FALSE,FALSE,NT,Extant (resident),,Deocata Pipefish,Full Migrant,567370.1816,,,0.394245537,1.220414715,0.111190708,0.047269187,,,,
Micropternus brachyurus,AVES,PICIDAE,PICIFORMES,TRUE,FALSE,TRUE,LC,Extant (resident),,Rufous Woodpecker,Not a Migrant,6163245.93,,,0.036293077,0.199316662,0.010235888,0.004351461,,,,
Mieniplotia scabra,GASTROPODA,THIARIDAE,SORBEOCONCHA,TRUE,FALSE,FALSE,LC,Extant (resident),,,,4742319.611,,,,0.001532451,,,,,,
Milvus migrans,AVES,ACCIPITRIDAE,ACCIPITRIFORMES,TRUE,TRUE,TRUE,LC,Extant (resident),,Black Kite,Full Migrant,71364925.29,,,0.003134357,0.017213464,0.000883996,0.000375803,,15,,
Mimulus orbicularis,MAGNOLIOPSIDA,PHRYMACEAE,LAMIALES,TRUE,FALSE,TRUE,LC,Possibly Extant (resident),,,,1893014.354,,,,0.003839047,,,,,,
Minervarya agricola,AMPHIBIA,DICROGLOSSIDAE,ANURA,TRUE,FALSE,TRUE,LC,Extant (resident),,,Not a Migrant,2480422.613,,,0.090179456,0.484236702,0.025433687,0.010812322,,,,
Minervarya nepalensis,AMPHIBIA,DICROGLOSSIDAE,ANURA,TRUE,FALSE,TRUE,LC,Extant (resident),,Nepal Wart Frog,Not a Migrant,180067.3858,,,0.169999818,0.102899639,0.043465867,0.009974318,,,,
Minervarya pierrei,AMPHIBIA,DICROGLOSSIDAE,ANURA,TRUE,FALSE,TRUE,LC,Extant (resident),,Pierre's Wart Frog,Not a Migrant,2636849.927,,,0.08482969,0.465873158,0.02392487,0.010170896,,,,
Minervarya syhadrensis,AMPHIBIA,DICROGLOSSIDAE,ANURA,TRUE,FALSE,TRUE,LC,Presence Uncertain,,Long-legged Cricket Frog,Not a Migrant,2646843.985,,,,0.00467508,,,,,,
Minervarya teraiensis,AMPHIBIA,DICROGLOSSIDAE,ANURA,TRUE,FALSE,TRUE,LC,Presence Uncertain,,Terai Wart Frog,Not a Migrant,298348.0312,,,0.194657948,2.136743691,0.012706371,,,,,
Minla ignotincta,AVES,LEIOTRICHIDAE,PASSERIFORMES,FALSE,FALSE,TRUE,LC,Extant (resident),,Red-tailed Minla,Not a Migrant,1173605.727,,,0.045408005,0.023809857,0.003628616,,,,,
Mirafra assamica,AVES,ALAUDIDAE,PASSERIFORMES,FALSE,FALSE,TRUE,LC,Extant (resident),,Bengal Bushlark,Not a Migrant,811538.7077,,,0.219107464,1.497921014,0.075253884,0.033047256,,10,,
Mixornis gularis,AVES,TIMALIIDAE,PASSERIFORMES,FALSE,FALSE,TRUE,LC,Extant (resident),,Pin-striped Tit-babbler,Not a Migrant,3025022.176,,,0.073944305,0.406092098,0.02085482,0.008865762,,,,
Monochoria hastata,LILIOPSIDA,PONTEDERIACEAE,COMMELINALES,TRUE,FALSE,FALSE,LC,Possibly Extant (resident),,Leaf Pondweed,,10776954.42,,,0.020755693,0.113987455,0.005853814,0.002488563,,,,
Monochoria korsakowii,LILIOPSIDA,PONTEDERIACEAE,COMMELINALES,TRUE,FALSE,FALSE,LC,Possibly Extant (resident),,,,20479602.61,,,0.010922241,0.059983469,0.003080445,0.001309553,,,,
Monochoria vaginalis,LILIOPSIDA,PONTEDERIACEAE,COMMELINALES,TRUE,FALSE,FALSE,LC,Possibly Extant (resident),,Pickerel Weed,,24870563.57,,,0.008993892,0.049393235,0.002536585,0.001078348,,,,
Monopterus albus,ACTINOPTERYGII,SYNBRANCHIDAE,SYNBRANCHIFORMES,TRUE,FALSE,FALSE,LC,Extant (resident),,Rice Swampeel,Not a Migrant,13039427.42,,,0.01639306,0.083747092,0.004838118,0.002056772,,,,
Monopterus javanensis,ACTINOPTERYGII,SYNBRANCHIDAE,SYNBRANCHIFORMES,TRUE,TRUE,FALSE,LC,Extant (resident),,Oriental Swamp Eel,,4051258.774,,,0.05521325,0.303223682,0.015572022,0.006619949,,,,
Monticola cinclorhyncha,AVES,MUSCICAPIDAE,PASSERIFORMES,FALSE,FALSE,TRUE,LC,Extant (passage),,Blue-capped Rock-thrush,Full Migrant,2957080.925,,,,0.036467265,,,,,,
Monticola rufiventris,AVES,MUSCICAPIDAE,PASSERIFORMES,FALSE,FALSE,TRUE,LC,Extant (resident),,Chestnut-bellied Rock-thrush,Full Migrant,3027445.026,,,,0.109247913,,,,,,
Monticola solitarius,AVES,MUSCICAPIDAE,PASSERIFORMES,FALSE,FALSE,TRUE,LC,Extant (non-breeding),,Blue Rock-thrush,Full Migrant,21418713.84,,,0.010443352,0.057353472,0.002945382,0.001252135,,,,
Morenia petersi,REPTILIA,GEOEMYDIDAE,TESTUDINES,TRUE,FALSE,TRUE,EN,Extant (resident),A2cd+4cd,Indian Eyed Turtle,,480868.6933,,,,0.187345724,,,,,,
Morone saxatilis,ACTINOPTERYGII,MORONIDAE,PERCIFORMES,TRUE,TRUE,FALSE,LC,Possibly Extant & Introduced (resident),,Striped Bass,Full Migrant,56060614.99,,,0.003990023,0.021912667,0.001125323,0.000478395,,,,
Mortonagrion aborense,INSECTA,COENAGRIONIDAE,ODONATA,TRUE,FALSE,TRUE,LC,Possibly Extant (resident),,,,2423337.745,,,,0.00299891,,,,,,
Motacilla alba,AVES,MOTACILLIDAE,PASSERIFORMES,TRUE,FALSE,TRUE,LC,Extant (non-breeding),,White Wagtail,Full Migrant,59366310.33,,,0.003767847,0.020692504,0.001062661,0.000451757,,15,,
Motacilla cinerea,AVES,MOTACILLIDAE,PASSERIFORMES,TRUE,FALSE,TRUE,LC,Extant (non-breeding),,Grey Wagtail,Full Migrant,32985746.71,,,0.006781207,0.037241467,0.001912532,0.000813052,,15,,
Motacilla citreola,AVES,MOTACILLIDAE,PASSERIFORMES,TRUE,TRUE,TRUE,LC,Extant (non-breeding),,Citrine Wagtail,Full Migrant,33178526.49,,,0.006741805,0.03702508,0.001901419,0.000808328,,15,,
Motacilla flava,AVES,MOTACILLIDAE,PASSERIFORMES,TRUE,FALSE,TRUE,LC,Extant (non-breeding),,Western Yellow Wagtail,Full Migrant,58368583.08,,,0.003832253,0.020944642,0.001080826,0.000459479,,15,,
Motacilla maderaspatensis,AVES,MOTACILLIDAE,PASSERIFORMES,TRUE,FALSE,TRUE,LC,Extant (resident),,White-browed Wagtail,Not a Migrant,2857775.778,,,,0.108390934,,,,15,,
Motacilla tschutschensis,AVES,MOTACILLIDAE,PASSERIFORMES,TRUE,FALSE,TRUE,LC,Extant (non-breeding),,Eastern Yellow Wagtail,Full Migrant,20281515.37,,,,0.000943847,,,,15,,
Motacilla tschutschensis,AVES,MOTACILLIDAE,PASSERIFORMES,TRUE,FALSE,TRUE,LC,Extant (passage),,Eastern Yellow Wagtail,Full Migrant,20281515.37,,,0.011028918,0.059625474,0.003110531,0.001322343,,15,,
Mulleripicus pulverulentus,AVES,PICIDAE,PICIFORMES,FALSE,FALSE,TRUE,VU,Extant (resident),A2cd+3cd+4cd,Great Slaty Woodpecker,Not a Migrant,2640233.885,,,0.084720965,0.465276054,0.023894206,0.01015786,,,,
Muntiacus putaoensis,MAMMALIA,CERVIDAE,ARTIODACTYLA,FALSE,FALSE,TRUE,DD,Extant (resident),,Leaf Muntjac,,108524.5947,,,,0.287961538,,,,,,
Muntiacus vaginalis,MAMMALIA,CERVIDAE,ARTIODACTYLA,FALSE,FALSE,TRUE,LC,Extant (resident),,Northern Red Muntjac,,5900944.853,,,0.03790633,0.208176425,0.01069088,0.004544887,,,,
Murina cyclotis,MAMMALIA,VESPERTILIONIDAE,CHIROPTERA,FALSE,FALSE,TRUE,LC,Extant (resident),,Round-eared Tube-nosed Bat,,1106636.192,,,,0.013433375,,,,15,,
Mus cervicolor,MAMMALIA,MURIDAE,RODENTIA,FALSE,FALSE,TRUE,LC,Extant (resident),,,,158592.9614,,,,3.005187924,,,,,,1647446
Mus cookii,MAMMALIA,MURIDAE,RODENTIA,FALSE,FALSE,TRUE,LC,Extant (resident),,,,867098.9256,,,0.257967292,1.416721399,0.072755588,0.03092972,,,>2000,1634538
Mus pahari,MAMMALIA,MURIDAE,RODENTIA,FALSE,FALSE,TRUE,LC,Extant (resident),,,,1691004.204,,,0.1322783,0.71744526,0.037306999,0.015859882,,,>2001,3000819
Muscicapa ferruginea,AVES,MUSCICAPIDAE,PASSERIFORMES,FALSE,FALSE,TRUE,LC,Extant (breeding),,Ferruginous Flycatcher,Full Migrant,2556551.439,,,,0.178940441,,,,,,
Muscicapa muttui,AVES,MUSCICAPIDAE,PASSERIFORMES,FALSE,FALSE,TRUE,LC,Extant (breeding),,Brown-breasted Flycatcher,Full Migrant,1297929.461,,,0.001766491,0.302374724,,,,,,
Muscicapa sibirica,AVES,MUSCICAPIDAE,PASSERIFORMES,FALSE,FALSE,TRUE,LC,Extant (breeding),,Dark-sided Flycatcher,Full Migrant,17885317.15,,,0.002177414,0.032351181,2.15E-05,,,,,
Muscicapa sibirica,AVES,MUSCICAPIDAE,PASSERIFORMES,FALSE,FALSE,TRUE,LC,Extant (passage),,Dark-sided Flycatcher,Full Migrant,17885317.15,,,0.010329111,0.036332957,0.003505742,0.001499505,,,,
Mustela kathiah,MAMMALIA,MUSTELIDAE,CARNIVORA,FALSE,FALSE,TRUE,LC,Extant (resident),,Yellow-bellied Weasel,Not a Migrant,2786004.8,,,,0.085763642,,,,,,
Mustela strigidorsa,MAMMALIA,MUSTELIDAE,CARNIVORA,FALSE,FALSE,TRUE,LC,Extant (resident),,Stripe-backed Weasel,Not a Migrant,1384319.761,,,0.161583449,0.887394399,0.045572052,0.019373506,,,,
Mycerobas affinis,AVES,FRINGILLIDAE,PASSERIFORMES,FALSE,FALSE,TRUE,LC,Extant (non-breeding),,Collared Grosbeak,Altitudinal Migrant,1574550.113,,,0.011259349,0.005149901,,,,,,
Mycerobas melanozanthos,AVES,FRINGILLIDAE,PASSERIFORMES,FALSE,FALSE,TRUE,LC,Extant (non-breeding),,Spot-winged Grosbeak,Altitudinal Migrant,1768825.378,,,0.121429669,0.668057265,0.035665642,0.015162111,,,,
Mycerobas melanozanthos,AVES,FRINGILLIDAE,PASSERIFORMES,FALSE,FALSE,TRUE,LC,Extant (resident),,Spot-winged Grosbeak,Altitudinal Migrant,1768825.378,,,0.00502892,0.026438013,,,,,,
Mycteria leucocephala,AVES,CICONIIDAE,CICONIIFORMES,TRUE,TRUE,TRUE,LC,Extant (resident),,Painted Stork,Not a Migrant,4003238.791,,,0.055175124,0.240202518,0.015758813,0.006699357,30,40,,
Myiomela leucura,AVES,MUSCICAPIDAE,PASSERIFORMES,TRUE,FALSE,TRUE,LC,Extant (resident),,White-tailed Blue Robin,Not a Migrant,2724723.358,,,0.013594649,0.204515119,2.52E-05,,,,,
Myophonus caeruleus,AVES,MUSCICAPIDAE,PASSERIFORMES,TRUE,FALSE,TRUE,LC,Extant (non-breeding),,Blue Whistling-thrush,Altitudinal Migrant,7166477.405,,,,0.006280194,,,,,,
Myophonus caeruleus,AVES,MUSCICAPIDAE,PASSERIFORMES,TRUE,FALSE,TRUE,LC,Extant (resident),,Blue Whistling-thrush,Altitudinal Migrant,7166477.405,,,0.031212428,0.165134231,0.008802971,0.003742303,,,,
Myotis altarium,MAMMALIA,VESPERTILIONIDAE,CHIROPTERA,FALSE,FALSE,TRUE,LC,Extant (resident),,Szechwan Myotis,,1653163.852,,,0.135306105,0.742848073,0.038160943,0.016222909,,15,,
Myotis formosus,MAMMALIA,VESPERTILIONIDAE,CHIROPTERA,FALSE,FALSE,TRUE,NT,Extant (resident),A2b,Hodgson's Bat,,625263.8668,,,0.03311404,1.133448756,,,,30,,
Myotis laniger,MAMMALIA,VESPERTILIONIDAE,CHIROPTERA,FALSE,FALSE,TRUE,LC,Extant (resident),,Chinese Water Myotis,,5496606.832,,,0.040694772,0.183324984,0.011477316,0.004879215,,15,,
Myotis muricola,MAMMALIA,VESPERTILIONIDAE,CHIROPTERA,FALSE,FALSE,TRUE,LC,Extant (resident),,Nepalese Whiskered Bat,,4411730.612,,,,0.015352929,,,,15,,
Myotis siligorensis,MAMMALIA,VESPERTILIONIDAE,CHIROPTERA,FALSE,FALSE,TRUE,LC,Extant (resident),,Himalayan Whiskered Bat,,1316578.193,,,,0.004741612,,,,15,,
Mystus carcio,ACTINOPTERYGII,BAGRIDAE,SILURIFORMES,TRUE,FALSE,FALSE,LC,Probably Extant (seasonality uncertain),,,,291529.3072,601.7695354,939.9119931,0.282852436,1.893019812,0.06529835,0.037005589,,,,
Mystus dibrugarensis,ACTINOPTERYGII,BAGRIDAE,SILURIFORMES,TRUE,FALSE,FALSE,LC,Probably Extant (resident),,,,39534.19832,147.2228135,342.048019,,1.399392443,,,,,,
Naja kaouthia,REPTILIA,ELAPIDAE,SQUAMATA,FALSE,FALSE,TRUE,LC,Extant (resident),,,,2082094.265,,,0.107431813,0.590000954,0.030299441,0.012880842,,,,
Naja naja,REPTILIA,ELAPIDAE,SQUAMATA,FALSE,FALSE,TRUE,LC,Extant (resident),,Indian Cobra,,3170473.226,,,0.070551979,0.379349805,0.019898068,0.00845903,,,,
Najas graminea,LILIOPSIDA,HYDROCHARITACEAE,ALISMATALES,TRUE,FALSE,FALSE,LC,Possibly Extant & Reintroduced (resident),,Ricefield Waternymph,,42119251.55,,,0.005310711,0.029165704,0.001497802,0.000636743,,,,
Najas indica,LILIOPSIDA,HYDROCHARITACEAE,ALISMATALES,TRUE,FALSE,FALSE,LC,Possibly Extant (resident),,,,8687493.31,,,,0.000836533,,,,,,
Najas marina,LILIOPSIDA,HYDROCHARITACEAE,ALISMATALES,TRUE,FALSE,FALSE,LC,Extant (resident),,Holly-leaved Naiad,,61548820.46,,,0.00363424,0.019958751,0.00102498,0.000435737,,,,
Najas minor,LILIOPSIDA,HYDROCHARITACEAE,ALISMATALES,TRUE,FALSE,FALSE,LC,Possibly Extant (resident),,,,42182943.05,,,0.005302692,0.029121667,0.00149554,0.000635781,,,,
Nandus nandus,ACTINOPTERYGII,NANDIDAE,PERCIFORMES,TRUE,FALSE,FALSE,LC,Probably Extant (seasonality uncertain),,,,3994515.013,,,0.055997577,0.307531102,0.015793229,0.006713988,,,,
